Zipcode,Poverty Rate,Latitude,Longitude
95342,,37.367315,-120.570634
97280,,45.580557,-122.374776
89513,,39.631922,-119.293722
2832,,41.511414,-71.72737
4051,,44.172276,-70.87231
918,,18.417668,-66.06494
71754,,33.242571,-93.22996
57557,,44.475844,-100.529517
68172,,41.291736,-96.171104
76461,,32.221433,-98.342798
70048,,30.071155,-90.546138
71213,,32.490777,-92.159354
88575,,31.694842,-106.299987
94159,,37.784827,-122.727802
94167,,37.784827,-122.727802
94617,,37.807827,-122.271652
91496,,33.786594,-118.298662
91976,,33.016928,-116.846046
58234,,47.889186,-98.125687
32562,,30.659159,-87.04972
33307,,26.145724,-80.448254
52099,,42.484861,-90.804116
32173,,29.022729,-81.172169
39296,,32.311287,-90.397157
63705,,37.366166,-89.643941
70175,,30.032997,-89.882564
20219,,38.893311,-77.014647
20231,,38.893311,-77.014647
4032,,43.843778,-70.10172
14692,,43.286024,-77.684264
10105,,40.762808,-73.978534
12141,,42.731771,-74.185395
28230,,35.26002,-80.804151
53187,,43.018696,-88.302997
54976,,44.176716,-89.11271
44036,,41.401494,-82.077068
30264,,33.361003,-84.814173
45470,,39.750471,-84.268593
53267,,43.044013,-87.909834
46977,,40.584272,-86.573952
45020,,39.440956,-84.575746
14264,,42.885568,-78.873479
5744,,43.68805,-73.06783
7626,,40.942074,-73.96504
10161,,40.780751,-73.977182
35041,,33.64672,-86.931818
48046,,42.672322,-82.903065
77402,,29.83399,-95.434241
23472,,37.294975,-76.527425
11249,,40.645099,-73.945032
28641,,35.938422,-81.884521
31441,,32.008183,-81.101502
35899,,34.733898,-86.645592
934,,18.413511,-66.12198
45221,,39.166759,-84.53822
46634,,41.596769,-86.292991
3870,,43.000003,-70.76517
4623,,44.695493,-67.7395
7822,,41.139545,-74.6993
32521,,30.61428,-87.275772
8905,,40.430006,-74.417344
21709,,39.469961,-77.392139
67236,,37.542182,-97.287134
88569,,31.694842,-106.299987
98130,,47.432251,-121.803388
79910,,31.694842,-106.299987
56682,,48.769244,-95.747559
75339,,32.767268,-96.777626
94125,,37.784827,-122.727802
98492,,47.066193,-122.113223
97282,,45.580557,-122.374776
6041,,41.794681,-72.564832
6251,,41.799326,-72.306526
41012,,38.944663,-84.520501
20579,,38.904311,-77.044649
24006,,37.274175,-79.95786
55170,,45.005902,-93.105869
55383,,44.805487,-93.766524
55458,,45.015914,-93.47188
32627,,29.681312,-82.353862
38110,,35.201738,-89.971538
45448,,39.750471,-84.268593
27259,,35.492077,-79.479016
40981,,37.331259,-83.386991
42152,,37.098753,-85.816472
70010,,29.677893,-90.0901
70146,,30.032997,-89.882564
71440,,31.951166,-92.565884
4078,,43.820774,-70.120781
4210,,44.089173,-70.24143
4558,,43.893848,-69.52041
16039,,40.921145,-79.92758
62407,,39.148234,-88.593764
98231,,48.814753,-121.988548
98259,,48.037258,-121.682271
94497,,37.534736,-122.32588
37933,,35.990142,-83.96218
38026,,35.132219,-90.047966
12220,,42.614852,-73.970812
63477,,40.114109,-91.912383
20393,,38.893311,-77.014647
23667,,37.019346,-76.331815
3049,,42.739909,-71.58044
3215,,43.951304,-71.50336
4552,,44.021333,-69.523263
6069,,41.866222,-73.46331
6359,,41.456189,-71.86813
88583,,31.694842,-106.299987
90185,,33.786594,-118.298662
95155,,37.189396,-121.705327
75394,,32.767268,-96.777626
48107,,42.253502,-83.836571
2180,,42.480145,-71.09835
2564,,41.273949,-70.015545
3585,,44.225864,-71.87371
7981,,40.821482,-74.42648
11027,,40.754757,-73.601772
28814,,35.664752,-82.492664
8741,,39.934318,-74.16773
57198,,43.674582,-96.79134
58213,,48.204374,-97.30774
5250,,43.106492,-73.17405
2403,,41.970474,-70.701357
2644,,41.683462,-70.51211
92226,,33.59869,-114.652517
88589,,31.694842,-106.299987
95929,,39.731406,-121.801215
97308,,44.984465,-122.457024
77052,,29.676829,-95.177587
78288,,29.437532,-98.461582
13455,,42.916235,-75.35448
4227,,44.579135,-70.326337
4423,,45.01895,-68.48987
5079,,43.948258,-72.32092
1376,,42.609425,-72.54438
18175,,40.585561,-75.621058
6790,,41.820274,-73.11787
7182,,40.79185,-74.245241
20066,,38.893311,-77.014647
20444,,38.893311,-77.014647
91616,,33.786594,-118.298662
92552,,33.752886,-116.055617
93120,,34.262834,-119.848555
87502,,35.439937,-106.123698
84184,,40.676839,-111.956811
8066,,39.833156,-75.23773
8225,,39.370083,-74.55211
4019,,43.696875,-70.09448
4082,,44.408078,-70.470703
5083,,43.910089,-72.26637
5304,,42.99467,-72.720362
6085,,41.749832,-72.8898
744,,18.206329,-65.743058
32589,,30.61428,-87.275772
24001,,37.274175,-79.95786
31004,,32.946971,-83.800628
21106,,38.971475,-76.580934
43265,,39.969036,-83.011389
48347,,42.660091,-83.3863
74444,,36.053001,-94.96682
1526,,42.364807,-71.896868
40469,,37.40382,-84.405839
46415,,40.479112,-86.397372
73196,,35.551409,-97.407537
34801,,28.566148,-82.371747
58125,,46.934596,-97.229718
40476,,37.716443,-84.299699
49121,,42.001551,-86.715294
55575,,45.015914,-93.47188
18769,,41.272248,-75.880146
15279,,40.434436,-80.024817
26905,,39.635272,-79.933496
25943,,37.603344,-81.53998
4656,,44.641873,-68.391481
6280,,41.697765,-72.14671
6897,,41.201446,-73.43758
20541,,38.887405,-77.004663
21609,,38.740562,-75.958683
34284,,27.167521,-82.380967
28274,,35.187943,-80.831693
12854,,43.452517,-73.34095
3455,,42.932177,-72.16219
10272,,40.780751,-73.977182
987,,18.372228,-65.96275
47647,,38.215226,-87.42319
91522,,33.786594,-118.298662
91841,,33.786594,-118.298662
92326,,34.839964,-115.967051
74702,,33.921979,-96.191767
79163,,35.401475,-101.895089
63661,,37.89872,-90.191972
97269,,45.173284,-122.259861
927,,18.39184,-66.06867
55551,,44.805487,-93.766524
55590,,45.200875,-93.888099
44190,,41.685744,-81.672797
45553,,38.782131,-83.558044
30544,,34.593092,-83.562922
22242,,38.850879,-77.052336
14644,,43.286024,-77.684264
15244,,40.434436,-80.024817
16873,,40.989115,-78.422403
17054,,40.495979,-77.723716
11773,,40.754757,-73.601772
34143,,26.464183,-81.504661
28406,,34.088079,-77.852599
8530,,40.375039,-74.93184
12537,,41.582437,-73.936281
1852,,42.634112,-71.29849
3838,,44.116958,-71.20354
70182,,30.067646,-89.815993
72397,,35.296539,-90.772419
79491,,33.610018,-101.821292
88563,,31.694842,-106.299987
76715,,31.553646,-97.203166
64930,,39.781173,-94.600647
79712,,31.869259,-102.031726
62796,,39.749457,-89.606017
23272,,37.524246,-77.493157
26333,,38.859246,-80.657019
7621,,40.923748,-73.99879
22245,,38.851773,-77.052296
3041,,43.005895,-71.013202
4285,,44.697077,-70.43275
4457,,45.368934,-68.48354
20218,,38.893311,-77.014647
20725,,38.833563,-76.877743
1379,,42.547274,-72.41724
84185,,40.668068,-111.908297
85236,,33.305783,-111.70835
25333,,38.296818,-81.554655
6098,,41.925967,-73.06944
8084,,39.829014,-75.01371
8878,,40.436865,-74.250942
4280,,44.119007,-70.07568
25988,,37.648541,-80.877395
39161,,32.503522,-89.87039
46713,,40.829196,-85.489198
30396,,33.844371,-84.47405
27404,,36.080707,-80.0244
27480,,36.080707,-80.0244
32185,,29.740034,-81.95858
95108,,37.189396,-121.705327
80040,,39.80797,-104.407918
57357,,43.136365,-98.427173
77863,,30.359245,-96.591535
93093,,34.032383,-119.1343
98191,,47.432251,-121.803388
88590,,31.694842,-106.299987
2841,,41.498977,-71.299004
4634,,44.617844,-68.23546
6444,,41.791776,-72.718832
1102,,42.170731,-72.604842
31294,,32.806707,-83.691315
32342,,30.496047,-84.483258
33163,,25.94497,-80.21452
25018,,38.465777,-81.050662
69349,,41.992583,-104.04977
82218,,41.865935,-104.11451
92142,,33.016928,-116.846046
97180,,45.354615,-122.850808
10277,,40.780751,-73.977182
6024,,42.010733,-73.26877
64187,,39.035038,-94.356728
75653,,32.204724,-94.8845
75834,,31.105786,-95.138794
15254,,40.434436,-80.024817
25569,,38.475369,-81.880455
28599,,34.662495,-77.030502
11775,,40.922326,-72.637078
13220,,43.123415,-76.12823
2807,,41.171389,-71.58358
92698,,33.640302,-117.769442
70004,,29.677893,-90.0901
70813,,30.520111,-91.194863
71656,,33.592575,-91.81237
35161,,33.420206,-86.102782
35280,,33.544622,-86.929208
48674,,43.612884,-84.197125
41344,,37.502641,-83.62117
41364,,37.382832,-83.62327
20224,,38.893311,-77.014647
3034,,43.048372,-71.3078
4047,,43.755002,-70.8983
4962,,44.464439,-69.61699
5261,,42.776384,-73.21395
6146,,41.791776,-72.718832
7052,,40.78865,-74.25541
15277,,40.434436,-80.024817
8220,,39.509208,-74.608557
726,,18.212965,-66.058033
1224,,42.3929,-73.228483
1824,,42.595491,-71.3544
76369,,34.023386,-98.687748
85318,,33.276539,-112.18717
79321,,34.061309,-102.521814
70602,,30.264232,-93.326527
71221,,32.823863,-91.843528
71481,,31.592547,-92.58483
3079,,42.792456,-71.21316
4029,,43.887356,-70.67755
4609,,44.402596,-68.26204
52498,,42.079415,-91.599215
53790,,43.06956,-89.423861
43579,,41.425554,-84.395196
45274,,39.166759,-84.53822
45670,,39.118117,-82.381351
98397,,47.066193,-122.113223
60599,,41.839679,-88.088716
63752,,37.30925,-89.69889
33902,,26.623908,-81.883648
91771,,33.786594,-118.298662
92159,,33.016928,-116.846046
3284,,43.501755,-72.01296
4040,,44.103892,-70.65327
4972,,44.478694,-69.149559
6243,,41.844885,-71.818941
7423,,41.001695,-74.10239
29636,,34.849745,-82.453779
30023,,33.844371,-84.47405
8650,,40.280531,-74.712018
4538,,43.85424,-69.63217
4903,,44.549225,-69.713178
44803,,41.037511,-82.910552
85072,,33.276539,-112.18717
95671,,38.377411,-121.444429
79955,,31.694842,-106.299987
92174,,33.016928,-116.846046
7715,,40.302718,-74.24928
40512,,38.028269,-84.471505
33443,,26.145724,-80.448254
97253,,45.580557,-122.374776
80960,,38.82469,-104.562027
46277,,39.779492,-86.132837
55576,,45.015914,-93.47188
26533,,39.578512,-80.093007
94913,,38.068036,-122.740988
95853,,38.377411,-121.444429
96222,,40.385673,-122.279739
17337,,40.015656,-77.200131
6360,,41.533848,-72.06232
6514,,41.357947,-72.93765
7106,,40.742251,-74.23006
7754,,40.302718,-74.24928
7825,,40.96035,-74.96243
10096,,40.780751,-73.977182
19897,,39.564499,-75.597047
24824,,37.416947,-81.69288
75312,,32.767268,-96.777626
92899,,33.640302,-117.769442
31997,,32.491005,-84.874123
43791,,39.855474,-82.11492
3864,,43.672636,-71.10266
4422,,45.060941,-69.03527
6423,,41.468451,-72.40615
31416,,32.005255,-81.047711
96841,,24.859832,-168.021815
98015,,47.432251,-121.803388
99219,,47.653568,-117.431742
99707,,64.699839,-147.405134
79066,,35.533384,-100.956013
80307,,40.087835,-105.373507
55171,,45.005902,-93.105869
55560,,44.805487,-93.766524
41778,,37.279297,-83.3187
45234,,39.166759,-84.53822
45757,,39.65828,-81.470771
63950,,37.119566,-90.444953
81628,,39.39787,-107.089239
82631,,42.894249,-105.485243
17323,,40.07501,-77.027926
33524,,28.182209,-82.152341
36531,,30.620944,-87.753091
47131,,38.437021,-85.704973
49869,,46.07199,-87.533429
16684,,40.636691,-78.303614
17124,,40.26746,-76.885967
23681,,37.072658,-76.38992
3261,,43.216633,-71.2079
3574,,44.28177,-71.69225
4849,,44.325944,-69.03065
5340,,43.15601,-72.91347
7603,,40.873876,-74.02769
8755,,40.010092,-74.23032
28664,,36.044098,-82.003691
17521,,40.204393,-76.34643
77574,,29.511582,-95.058153
84151,,40.668068,-111.908297
77273,,29.83399,-95.434241
89520,,40.541218,-119.586934
92825,,33.640302,-117.769442
11855,,40.754757,-73.601772
42460,,37.493997,-87.932773
70078,,29.981674,-90.38595
85089,,33.909138,-112.140771
65540,,37.767937,-91.75234
66279,,38.899901,-94.831991
89111,,35.927901,-114.972061
60001,,42.324761,-88.452481
61630,,40.744179,-89.718401
40595,,38.028269,-84.471505
20080,,38.893311,-77.014647
53134,,42.560001,-88.594815
53263,,43.074583,-88.06044
48343,,42.660091,-83.3863
61758,,40.52835,-88.84075
33256,,25.558428,-80.458168
14107,,43.32684,-78.830681
5350,,42.779542,-72.96146
912,,18.445946,-66.05928
30916,,33.386041,-82.090996
58106,,46.934596,-97.229718
79697,,32.302132,-99.890737
91117,,33.786594,-118.298662
53281,,43.040963,-87.957786
54492,,44.509433,-89.528584
63947,,37.19068,-90.2507
56563,,46.890034,-96.506156
71133,,32.607556,-93.75256
79914,,31.694842,-106.299987
46945,,41.040988,-86.206925
7057,,40.852931,-74.10925
59604,,46.6672,-111.968877
959,,18.387063,-66.15943
28053,,35.275073,-81.213369
8029,,39.840463,-75.0687
8053,,39.88488,-74.90416
29608,,34.849745,-82.453779
28738,,35.468264,-83.002841
12568,,41.641207,-74.07805
12248,,42.614852,-73.970812
29390,,34.888237,-81.96902
30018,,33.717989,-83.801451
4343,,44.414056,-69.751913
8345,,39.28341,-75.15464
8802,,40.661172,-75.0321
10286,,40.714231,-74.011895
12230,,42.614852,-73.970812
5907,,44.959647,-71.81134
7834,,40.886149,-74.48704
54969,,44.269991,-88.775457
55578,,45.015914,-93.47188
32782,,28.306726,-80.686159
32889,,28.566338,-81.260818
33265,,25.558428,-80.458168
33651,,27.871964,-82.438841
20594,,38.88494,-77.018372
34265,,27.186146,-81.809939
35602,,34.606216,-87.088142
28026,,35.346285,-80.541088
3242,,43.173469,-71.81722
3815,,43.256254,-71.10317
4467,,45.519867,-68.647416
8562,,40.062215,-74.58893
2167,,42.320797,-71.169847
2475,,42.446396,-71.459405
2601,,41.654741,-70.2895
40446,,37.651397,-84.546693
30502,,34.212993,-83.794858
93006,,34.032383,-119.1343
79918,,31.831782,-106.390656
70011,,29.677893,-90.0901
80309,,40.087835,-105.373507
89570,,40.541218,-119.586934
44617,,40.507088,-81.782872
32417,,30.243832,-85.916988
97264,,42.577154,-121.860525
213,,43.005895,-71.013202
1971,,42.635443,-70.879123
38160,,34.259164,-89.06039
40266,,38.188962,-85.676819
53056,,43.146023,-88.30975
41053,,38.944663,-84.520501
62511,,39.346468,-89.73278
48391,,42.660091,-83.3863
21682,,38.88927,-75.861191
14413,,43.222735,-76.982149
17358,,39.972985,-76.687826
32794,,28.566338,-81.260818
34985,,27.382196,-80.409024
25722,,38.413384,-82.277401
2762,,42.011848,-71.32392
2915,,41.7695,-71.35564
3833,,42.973783,-70.97665
3896,,43.589157,-71.218894
70952,,30.117148,-91.990319
80934,,38.82469,-104.562027
91372,,33.786594,-118.298662
91396,,33.786594,-118.298662
94245,,38.377411,-121.444429
97312,,44.936357,-123.038116
75403,,33.218505,-96.048665
46285,,39.779492,-86.132837
62224,,38.439983,-89.983521
57044,,42.846853,-97.08438
79181,,35.401475,-101.895089
79978,,31.799275,-106.382757
31192,,33.844371,-84.47405
20226,,38.893311,-77.014647
22404,,38.298305,-77.489913
8242,,39.017837,-74.87515
30090,,33.952451,-84.547082
8344,,39.562763,-75.00955
2188,,42.212866,-70.95872
75315,,32.767268,-96.777626
63178,,38.6531,-90.243462
18956,,40.262783,-75.01568
20578,,38.893311,-77.014647
79174,,35.401475,-101.895089
88519,,31.694842,-106.299987
23284,,37.549446,-77.451155
24115,,36.679571,-79.865168
7474,,41.011428,-74.304793
8237,,39.258089,-74.974344
1378,,42.667152,-72.32729
33733,,27.925755,-82.75211
46692,,40.752777,-85.744328
34713,,28.811078,-81.653642
46305,,41.74486,-86.177059
47169,,38.609733,-86.055202
33882,,28.029402,-81.732139
26102,,39.218276,-81.497865
85299,,33.276539,-112.18717
16660,,40.402523,-77.966977
17129,,40.261516,-76.880884
6095,,41.857303,-72.66654
6127,,41.791776,-72.718832
3773,,43.358339,-72.18321
773,,18.361344,-65.72133
936,,18.410462,-66.060533
92416,,34.839964,-115.967051
46566,,41.105868,-85.74168
4351,,44.306955,-69.87518
1503,,42.380562,-71.62665
22095,,38.831813,-77.288755
91358,,34.032383,-119.1343
91896,,33.786594,-118.298662
92652,,33.640302,-117.769442
93794,,36.746375,-119.639658
98140,,47.432251,-121.803388
20431,,38.898618,-77.042753
21283,,39.284707,-76.620489
80248,,39.738752,-104.408349
77735,,30.095391,-95.628023
66481,,37.302792,-94.77251
40596,,38.028269,-84.471505
33747,,27.891809,-82.724763
34703,,28.718224,-81.735239
35468,,33.306606,-87.453224
35969,,34.452575,-85.717302
37422,,35.221092,-85.209082
37842,,35.87543,-84.792927
77641,,29.847569,-94.129733
15276,,40.434436,-80.024817
33339,,26.145724,-80.448254
45250,,39.166759,-84.53822
48278,,42.239933,-83.150823
13848,,42.214705,-75.727699
21687,,38.88927,-75.861191
4668,,45.188555,-67.59063
7627,,40.955603,-73.96044
24203,,36.761613,-81.968712
18957,,40.302945,-75.448579
83620,,44.878097,-116.43395
66077,,39.423964,-95.1287
4543,,44.036533,-69.48841
5146,,43.186044,-72.61661
20447,,38.884712,-77.025198
3220,,43.459555,-71.47352
4412,,44.78696,-68.7547
4455,,45.333971,-68.29313
17008,,40.167091,-76.978448
47128,,38.557243,-86.261089
38281,,36.354384,-89.149881
38634,,34.74504,-89.484963
39158,,32.642448,-90.090683
46859,,41.093763,-85.070713
48918,,42.599184,-84.371973
40357,,38.146395,-84.107655
3278,,43.283838,-71.82537
5363,,42.886921,-72.86457
6123,,41.791776,-72.718832
1040,,42.201891,-72.6242
1534,,42.140741,-71.64376
1778,,42.345583,-71.35643
93032,,34.032383,-119.1343
98415,,47.066193,-122.113223
94045,,37.381144,-122.334825
70521,,30.336379,-91.84786
15354,,39.870635,-80.211335
8322,,39.618222,-75.0618
7175,,40.79185,-74.245241
7507,,41.011428,-74.304793
820,,17.734211,-64.734694
46898,,41.093763,-85.070713
47435,,39.196272,-86.230212
28710,,35.464897,-82.28307
29703,,34.992612,-81.178712
95517,,38.692808,-120.818771
96160,,39.3781,-120.186383
83862,,48.36875,-116.545493
75387,,32.767268,-96.777626
77516,,29.183991,-95.465083
91116,,33.786594,-118.298662
92517,,33.752886,-116.055617
64677,,39.869353,-93.00865
65302,,38.724577,-93.281672
59004,,46.017965,-106.99199
67411,,37.872226,-97.005915
27624,,35.797692,-78.625265
48275,,42.239933,-83.150823
5660,,44.248198,-72.78525
5901,,44.680771,-71.719436
6110,,41.7313,-72.73374
6860,,41.308873,-73.363661
14270,,42.768413,-78.887094
18979,,40.211896,-75.35586
1930,,42.624015,-70.67552
2152,,42.373047,-70.97803
2790,,41.602517,-71.08904
25755,,38.422115,-82.431667
16531,,42.182748,-80.064915
6239,,41.799111,-71.87594
7830,,40.723778,-74.81866
8205,,39.471263,-74.502457
28243,,35.26002,-80.804151
23670,,37.072658,-76.38992
14083,,42.676913,-78.44075
3102,,42.990684,-71.4868
4081,,44.566156,-70.661557
4330,,44.344406,-69.76345
20717,,38.833563,-76.877743
80932,,38.82469,-104.562027
72310,,35.852046,-89.972762
72312,,34.546696,-90.767879
85548,,32.797009,-109.752196
87199,,35.044339,-106.672872
94146,,37.784827,-122.727802
94165,,37.784827,-122.727802
94271,,38.377411,-121.444429
50831,,40.931394,-94.219334
3076,,42.734182,-71.32359
4066,,43.763403,-69.97038
2673,,41.656883,-70.23726
32232,,30.34494,-81.683107
15275,,40.44952,-80.179475
21088,,39.534703,-77.049302
8801,,40.624538,-74.89118
733,,18.019331,-66.619165
2551,,41.453321,-70.558023
5067,,43.687515,-72.54272
95980,,39.918503,-121.337404
90086,,33.786594,-118.298662
76677,,31.254242,-96.937574
79405,,33.570035,-101.84984
20424,,38.893311,-77.014647
77404,,28.798156,-95.651058
78403,,27.777,-97.463213
85311,,33.276539,-112.18717
75359,,32.767268,-96.777626
14876,,42.429721,-76.925846
30369,,33.844371,-84.47405
5439,,44.49518,-73.165092
6027,,42.002345,-72.90922
6518,,41.413114,-72.90409
7470,,40.943608,-74.25004
23512,,36.931166,-76.23972
75262,,32.767268,-96.777626
99699,,60.516935,-150.719924
78270,,29.437532,-98.461582
29597,,33.785803,-78.971795
28010,,35.719228,-80.89909
65684,,37.298292,-92.162456
66636,,39.042939,-95.769657
70704,,30.51589,-91.080373
77633,,30.158637,-96.407936
76068,,32.759769,-98.316175
86312,,34.668291,-112.307777
57526,,43.483177,-100.19302
50661,,43.117425,-92.414422
3217,,43.705061,-71.62778
4257,,44.556984,-70.53351
20859,,39.143979,-77.207617
22501,,38.015899,-77.559298
28002,,35.264179,-80.108188
78469,,27.777,-97.463213
53062,,44.067942,-88.223131
58507,,46.980475,-100.520063
70720,,30.587305,-91.33252
71207,,32.490777,-92.159354
32715,,28.744752,-81.22328
55591,,45.200875,-93.888099
44186,,41.685744,-81.672797
30202,,34.062176,-84.240414
32335,,30.060351,-85.04477
47249,,38.897974,-86.056681
6437,,41.31353,-72.69791
6721,,41.365709,-72.927507
24010,,37.274175,-79.95786
20546,,38.890976,-77.021092
26618,,38.706017,-80.736884
98246,,48.558127,-121.417034
99211,,47.653568,-117.431742
3882,,43.721239,-71.00006
60507,,41.936977,-88.420178
61237,,41.336752,-90.852226
64160,,39.282869,-94.408998
75958,,31.534162,-94.639022
55582,,45.200875,-93.888099
59115,,45.978288,-108.194508
49778,,46.410777,-84.336519
39901,,33.891251,-84.07456
14645,,43.286024,-77.684264
15230,,40.434436,-80.024817
8231,,39.509208,-74.608557
29391,,34.888237,-81.96902
36142,,32.233377,-86.208528
25330,,38.296818,-81.554655
27412,,36.066129,-79.806735
32860,,28.566338,-81.260818
4270,,44.114612,-70.50506
4332,,44.414056,-69.751913
7002,,40.666552,-74.11768
7191,,40.79185,-74.245241
7716,,40.407958,-74.03483
824,,17.734211,-64.734694
16021,,40.921145,-79.92758
17415,,39.972985,-76.687826
12825,,42.973468,-74.406393
64508,,39.676333,-94.857364
88534,,31.694842,-106.299987
90509,,33.786594,-118.298662
94155,,37.784827,-122.727802
76803,,31.763882,-98.936021
90261,,33.895363,-118.37689
93237,,36.472713,-118.902899
4007,,43.45813,-70.505301
5447,,44.824855,-72.895849
7010,,40.82154,-73.98949
7711,,40.236916,-74.0069
609,,18.142002,-66.273278
47241,,38.873216,-86.518002
4463,,45.241618,-68.95101
5355,,43.034152,-72.80748
59717,,45.627982,-110.90128
86549,,35.958014,-109.17551
80299,,39.738752,-104.408349
22908,,38.040101,-78.485066
19105,,40.001811,-75.11787
15740,,41.141079,-78.962877
8315,,39.273214,-75.095025
1822,,42.446396,-71.459405
2571,,41.751554,-70.71059
95114,,37.189396,-121.705327
86446,,34.849946,-114.591728
3040,,43.005895,-71.013202
5839,,44.684488,-72.20936
6062,,41.671548,-72.86294
8848,,40.587606,-75.10402
10981,,41.323172,-74.288565
1393,,42.459814,-72.593626
66250,,38.899901,-94.831991
14443,,42.900966,-77.42331
15258,,40.434436,-80.024817
20576,,38.893662,-77.023592
21150,,39.236405,-76.941902
44232,,40.932506,-81.461987
45407,,39.760058,-84.22011
55567,,44.805487,-93.766524
41338,,37.398617,-83.704908
89024,,36.789432,-114.01042
98160,,47.432251,-121.803388
99619,,58.268704,-155.797078
92635,,33.573176,-117.698173
5858,,44.498374,-71.83773
7031,,40.791895,-74.13254
7512,,40.903348,-74.21763
1468,,42.557796,-72.06824
2739,,41.654776,-70.80087
93009,,34.356248,-119.146228
29839,,33.507335,-81.599198
19016,,39.934047,-75.405987
22481,,38.271077,-77.17261
46857,,41.093763,-85.070713
68120,,41.291736,-96.171104
55169,,45.005902,-93.105869
75386,,32.767268,-96.777626
1259,,42.0645,-73.24674
98507,,46.978118,-122.702393
79954,,31.694842,-106.299987
93382,,35.294405,-118.905173
89599,,40.541218,-119.586934
91927,,32.701452,-117.002054
60054,,42.35344,-88.260692
61655,,40.744179,-89.718401
57399,,44.414319,-98.279548
59117,,45.978288,-108.194508
73126,,35.551409,-97.407537
70156,,30.032997,-89.882564
77203,,29.83399,-95.434241
77508,,29.569927,-95.106637
54306,,44.460064,-88.007382
63024,,38.638318,-90.427118
81042,,37.315263,-104.73461
79987,,31.694842,-106.299987
35181,,33.544622,-86.929208
37816,,36.213293,-83.275211
97293,,45.580557,-122.374776
98293,,47.870275,-121.76849
2362,,41.970474,-70.701357
57411,,45.470676,-99.257022
32867,,28.566338,-81.260818
47878,,39.492838,-87.266549
46223,,39.779492,-86.132837
78156,,29.611797,-97.971208
21233,,39.284707,-76.620489
2477,,42.446396,-71.459405
5478,,44.807555,-73.09077
5738,,43.507854,-72.8642
15705,,40.640031,-79.129445
916,,18.410462,-66.060533
28234,,35.26002,-80.804151
39107,,33.025946,-89.68374
33022,,26.013368,-80.144217
44322,,41.043496,-81.58536
17014,,40.478716,-77.345514
3077,,43.031491,-71.19598
19101,,40.001811,-75.11787
8320,,39.379906,-75.221681
661,,18.150829,-65.826595
60116,,41.839679,-88.088716
40583,,38.028269,-84.471505
41081,,38.3481,-83.718626
28849,,34.300421,-77.934656
39533,,30.415795,-89.068448
63099,,38.638318,-90.427118
20857,,39.143979,-77.207617
55394,,44.805487,-93.766524
73197,,35.551409,-97.407537
50981,,41.672687,-93.572173
32721,,28.997288,-81.299521
39555,,30.71325,-88.519743
40384,,38.021292,-84.745488
44073,,41.837043,-80.955545
45012,,39.440956,-84.575746
46046,,40.304473,-86.469044
47370,,39.861314,-85.147437
35299,,33.544622,-86.929208
26210,,38.900064,-80.26795
50303,,41.672687,-93.572173
5670,,44.175744,-72.50247
7630,,40.97514,-74.02725
954,,18.358939,-66.258108
1441,,42.364807,-71.896868
94208,,38.377411,-121.444429
19721,,39.564499,-75.597047
92340,,34.839964,-115.967051
5821,,44.311706,-72.10346
47731,,37.997128,-87.574963
20831,,38.698833,-76.536276
91747,,33.786594,-118.298662
95518,,40.881383,-123.984232
3232,,43.967542,-71.840883
4644,,44.641873,-68.391481
71218,,32.350427,-91.7722
72316,,35.694942,-89.966819
73301,,30.326374,-97.771258
88554,,31.694842,-106.299987
89112,,36.157764,-115.025559
89711,,39.167833,-119.776409
89803,,40.81488,-115.79241
91734,,33.786594,-118.298662
60691,,41.811929,-87.68732
60699,,41.811929,-87.68732
2761,,41.756214,-71.067062
70786,,30.550219,-90.958219
78283,,29.437532,-98.461582
1201,,42.45384,-73.254
2445,,42.324397,-71.13933
99319,,46.68039,-119.911288
46696,,41.156891,-86.604952
37136,,36.156231,-86.304922
84141,,40.668068,-111.908297
97917,,43.509919,-118.098586
98185,,47.432251,-121.803388
92393,,34.839964,-115.967051
93121,,34.262834,-119.848555
31191,,33.844371,-84.47405
36633,,30.658865,-88.177975
37605,,36.315795,-82.383792
17312,,39.946739,-76.506639
8809,,40.639546,-74.91292
8853,,40.51057,-74.72472
88018,,31.840649,-106.615936
63779,,37.500656,-89.639595
85200,,33.423596,-111.594435
85662,,31.531998,-110.909305
33359,,26.145724,-80.448254
33583,,27.871964,-82.438841
36015,,31.642713,-86.734317
53794,,43.06956,-89.423861
53886,,42.522232,-90.340446
2914,,41.8124,-71.36834
6180,,41.791776,-72.718832
15095,,40.434436,-80.024817
8890,,40.536069,-74.578872
12225,,42.614852,-73.970812
728,,18.013353,-66.65218
33302,,26.145724,-80.448254
60080,,42.442519,-88.276047
55577,,45.015914,-93.47188
55574,,45.015914,-93.47188
35026,,32.859262,-86.638819
4268,,44.223589,-70.58366
4442,,45.479835,-69.62773
4788,,46.516166,-68.886826
5731,,43.687677,-73.291868
6535,,41.365709,-72.927507
23186,,37.270994,-76.71722
24037,,37.274175,-79.95786
12879,,44.145678,-73.815204
1469,,42.658738,-71.69204
2120,,42.332099,-71.09651
2771,,41.84345,-71.32343
32313,,30.479347,-84.346204
39552,,30.441072,-88.634482
47962,,40.473159,-87.027571
39165,,31.470602,-91.404404
54305,,44.460064,-88.007382
22430,,38.385704,-77.374292
23190,,37.482039,-76.636154
12235,,42.614852,-73.970812
20426,,38.893311,-77.014647
